Format Version,1.23,Take Name,Take 2023-12-14 11.13.17 AM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-12-14 11.13.18.173 ,Total Frames in Take,4076,Total Exported Frames,4076,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,"AC8CA75B9A6511EE7FE6B7EAD028679D","AC8CA75B9A6511EE7FE6B7EAD028679D","AC8CA75B9A6511EE7FE6B7EAD028679D","AC8CA75B9A6511EE7FE6B7EAD028679D","AC8CA75B9A6511EE7FE6B7EAD028679D","AC8CA75B9A6511EE7FE6B7EAD028679D","AC8CA75B9A6511EE7FE6B7EAD028679D"
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
1726,17.260000,,,,,,,
1727,17.270000,,,,,,,
1728,17.280000,,,,,,,
1729,17.290000,,,,,,,
1730,17.300000,,,,,,,
1731,17.310000,,,,,,,
1732,17.320000,,,,,,,
1733,17.330000,,,,,,,
1734,17.340000,,,,,,,
1735,17.350000,,,,,,,
1736,17.360000,,,,,,,
1737,17.370000,,,,,,,
1738,17.380000,-0.672448,0.056690,-0.109866,-0.729746,0.281962,0.178537,-0.038643
1739,17.390000,,,,,,,
1740,17.400000,,,,,,,
1741,17.410000,,,,,,,
1742,17.420000,,,,,,,
1743,17.430000,,,,,,,
1744,17.440000,,,,,,,
1745,17.450000,,,,,,,
1746,17.460000,,,,,,,
1747,17.470000,,,,,,,
1748,17.480000,,,,,,,
1749,17.490000,,,,,,,
1750,17.500000,,,,,,,
1751,17.510000,,,,,,,
1752,17.520000,,,,,,,
1753,17.530000,,,,,,,
1754,17.540000,,,,,,,
1755,17.550000,,,,,,,
1756,17.560000,,,,,,,
1757,17.570000,,,,,,,
1758,17.580000,,,,,,,
1759,17.590000,,,,,,,
1760,17.600000,,,,,,,
1761,17.610000,,,,,,,
1762,17.620000,,,,,,,
1763,17.630000,,,,,,,
1764,17.640000,,,,,,,
1765,17.650000,,,,,,,
1766,17.660000,,,,,,,
1767,17.670000,,,,,,,
1768,17.680000,,,,,,,
1769,17.690000,,,,,,,
1770,17.700000,,,,,,,
1771,17.710000,,,,,,,
1772,17.720000,,,,,,,
1773,17.730000,,,,,,,
1774,17.740000,,,,,,,
1775,17.750000,,,,,,,
1776,17.760000,,,,,,,
1777,17.770000,,,,,,,
1778,17.780000,,,,,,,
1779,17.790000,,,,,,,
1780,17.800000,,,,,,,
1781,17.810000,,,,,,,
1782,17.820000,,,,,,,
1783,17.830000,,,,,,,
1784,17.840000,,,,,,,
1785,17.850000,,,,,,,
1786,17.860000,,,,,,,
1787,17.870000,,,,,,,
1788,17.880000,,,,,,,
1789,17.890000,,,,,,,
1790,17.900000,,,,,,,
1791,17.910000,,,,,,,
1792,17.920000,,,,,,,
1793,17.930000,,,,,,,
1794,17.940000,,,,,,,
1795,17.950000,,,,,,,
1796,17.960000,,,,,,,
1797,17.970000,,,,,,,
1798,17.980000,,,,,,,
1799,17.990000,,,,,,,
1800,18.000000,,,,,,,
1801,18.010000,,,,,,,
1802,18.020000,,,,,,,
1803,18.030000,,,,,,,
1804,18.040000,,,,,,,
1805,18.050000,,,,,,,
1806,18.060000,,,,,,,
1807,18.070000,,,,,,,
1808,18.080000,,,,,,,
1809,18.090000,,,,,,,
1810,18.100000,,,,,,,
1811,18.110000,,,,,,,
1812,18.120000,,,,,,,
1813,18.130000,,,,,,,
1814,18.140000,,,,,,,
1815,18.150000,,,,,,,
1816,18.160000,,,,,,,
1817,18.170000,,,,,,,
1818,18.180000,,,,,,,
1819,18.190000,,,,,,,
1820,18.200000,,,,,,,
1821,18.210000,,,,,,,
1822,18.220000,,,,,,,
1823,18.230000,,,,,,,
1824,18.240000,,,,,,,
1825,18.250000,,,,,,,
1826,18.260000,,,,,,,
1827,18.270000,,,,,,,
1828,18.280000,,,,,,,
1829,18.290000,,,,,,,
1830,18.300000,,,,,,,
1831,18.310000,,,,,,,
1832,18.320000,,,,,,,
1833,18.330000,,,,,,,
1834,18.340000,,,,,,,
1835,18.350000,,,,,,,
1836,18.360000,,,,,,,
1837,18.370000,,,,,,,
1838,18.380000,,,,,,,
1839,18.390000,,,,,,,
1840,18.400000,,,,,,,
1841,18.410000,,,,,,,
1842,18.420000,,,,,,,
1843,18.430000,,,,,,,
1844,18.440000,,,,,,,
1845,18.450000,,,,,,,
1846,18.460000,,,,,,,
1847,18.470000,,,,,,,
1848,18.480000,,,,,,,
1849,18.490000,,,,,,,
1850,18.500000,,,,,,,
1851,18.510000,,,,,,,
1852,18.520000,,,,,,,
1853,18.530000,,,,,,,
1854,18.540000,,,,,,,
1855,18.550000,,,,,,,
1856,18.560000,,,,,,,
1857,18.570000,,,,,,,
1858,18.580000,,,,,,,
1859,18.590000,,,,,,,
1860,18.600000,,,,,,,
1861,18.610000,,,,,,,
1862,18.620000,,,,,,,
1863,18.630000,,,,,,,
1864,18.640000,,,,,,,
1865,18.650000,,,,,,,
1866,18.660000,,,,,,,
1867,18.670000,,,,,,,
1868,18.680000,,,,,,,
1869,18.690000,,,,,,,
1870,18.700000,,,,,,,
1871,18.710000,,,,,,,
1872,18.720000,,,,,,,
1873,18.730000,,,,,,,
1874,18.740000,,,,,,,
1875,18.750000,,,,,,,
1876,18.760000,,,,,,,
1877,18.770000,,,,,,,
1878,18.780000,,,,,,,
1879,18.790000,,,,,,,
1880,18.800000,,,,,,,
1881,18.810000,,,,,,,
1882,18.820000,,,,,,,
1883,18.830000,,,,,,,
1884,18.840000,,,,,,,
1885,18.850000,,,,,,,
1886,18.860000,,,,,,,
1887,18.870000,,,,,,,
1888,18.880000,,,,,,,
1889,18.890000,,,,,,,
1890,18.900000,,,,,,,
1891,18.910000,,,,,,,
1892,18.920000,,,,,,,
1893,18.930000,,,,,,,
1894,18.940000,,,,,,,
1895,18.950000,,,,,,,
1896,18.960000,,,,,,,
1897,18.970000,,,,,,,
1898,18.980000,,,,,,,
1899,18.990000,,,,,,,
1900,19.000000,,,,,,,
1901,19.010000,,,,,,,
1902,19.020000,,,,,,,
1903,19.030000,,,,,,,
1904,19.040000,,,,,,,
1905,19.050000,,,,,,,
1906,19.060000,,,,,,,
1907,19.070000,,,,,,,
1908,19.080000,,,,,,,
1909,19.090000,,,,,,,
1910,19.100000,,,,,,,
1911,19.110000,,,,,,,
1912,19.120000,,,,,,,
1913,19.130000,,,,,,,
1914,19.140000,,,,,,,
1915,19.150000,,,,,,,
1916,19.160000,,,,,,,
1917,19.170000,,,,,,,
1918,19.180000,,,,,,,
1919,19.190000,,,,,,,
1920,19.200000,,,,,,,
1921,19.210000,,,,,,,
1922,19.220000,,,,,,,
1923,19.230000,,,,,,,
1924,19.240000,,,,,,,
1925,19.250000,,,,,,,
1926,19.260000,,,,,,,
1927,19.270000,,,,,,,
1928,19.280000,,,,,,,
1929,19.290000,,,,,,,
1930,19.300000,,,,,,,
1931,19.310000,,,,,,,
1932,19.320000,,,,,,,
1933,19.330000,,,,,,,
1934,19.340000,,,,,,,
1935,19.350000,,,,,,,
1936,19.360000,,,,,,,
1937,19.370000,,,,,,,
1938,19.380000,,,,,,,
1939,19.390000,,,,,,,
1940,19.400000,,,,,,,
1941,19.410000,,,,,,,
1942,19.420000,,,,,,,
1943,19.430000,,,,,,,
1944,19.440000,,,,,,,
1945,19.450000,,,,,,,
1946,19.460000,,,,,,,
1947,19.470000,,,,,,,
1948,19.480000,,,,,,,
1949,19.490000,,,,,,,
1950,19.500000,,,,,,,
1951,19.510000,,,,,,,
1952,19.520000,,,,,,,
1953,19.530000,,,,,,,
1954,19.540000,,,,,,,
1955,19.550000,,,,,,,
1956,19.560000,,,,,,,
1957,19.570000,,,,,,,
1958,19.580000,,,,,,,
1959,19.590000,,,,,,,
1960,19.600000,,,,,,,
1961,19.610000,,,,,,,
1962,19.620000,,,,,,,
1963,19.630000,,,,,,,
1964,19.640000,,,,,,,
1965,19.650000,,,,,,,
1966,19.660000,,,,,,,
1967,19.670000,,,,,,,
1968,19.680000,,,,,,,
1969,19.690000,,,,,,,
1970,19.700000,,,,,,,
1971,19.710000,,,,,,,
1972,19.720000,,,,,,,
1973,19.730000,,,,,,,
1974,19.740000,,,,,,,
1975,19.750000,,,,,,,
1976,19.760000,,,,,,,
1977,19.770000,,,,,,,
1978,19.780000,,,,,,,
1979,19.790000,,,,,,,
1980,19.800000,,,,,,,
1981,19.810000,,,,,,,
1982,19.820000,,,,,,,
1983,19.830000,,,,,,,
1984,19.840000,,,,,,,
1985,19.850000,,,,,,,
1986,19.860000,,,,,,,
1987,19.870000,,,,,,,
1988,19.880000,,,,,,,
1989,19.890000,,,,,,,
1990,19.900000,,,,,,,
1991,19.910000,,,,,,,
1992,19.920000,,,,,,,
1993,19.930000,,,,,,,
1994,19.940000,,,,,,,
1995,19.950000,,,,,,,
1996,19.960000,,,,,,,
1997,19.970000,,,,,,,
1998,19.980000,,,,,,,
1999,19.990000,,,,,,,
2000,20.000000,,,,,,,
2001,20.010000,,,,,,,
2002,20.020000,,,,,,,
2003,20.030000,,,,,,,
2004,20.040000,,,,,,,
2005,20.050000,,,,,,,
2006,20.060000,,,,,,,
2007,20.070000,,,,,,,
2008,20.080000,,,,,,,
2009,20.090000,,,,,,,
2010,20.100000,,,,,,,
2011,20.110000,,,,,,,
2012,20.120000,,,,,,,
2013,20.130000,,,,,,,
2014,20.140000,,,,,,,
2015,20.150000,,,,,,,
2016,20.160000,,,,,,,
2017,20.170000,,,,,,,
2018,20.180000,,,,,,,
2019,20.190000,,,,,,,
2020,20.200000,,,,,,,
2021,20.210000,,,,,,,
2022,20.220000,,,,,,,
2023,20.230000,,,,,,,
2024,20.240000,,,,,,,
2025,20.250000,,,,,,,
2026,20.260000,,,,,,,
2027,20.270000,,,,,,,
2028,20.280000,,,,,,,
2029,20.290000,,,,,,,
2030,20.300000,,,,,,,
2031,20.310000,,,,,,,
2032,20.320000,,,,,,,
2033,20.330000,,,,,,,
2034,20.340000,,,,,,,
2035,20.350000,,,,,,,
2036,20.360000,,,,,,,
2037,20.370000,,,,,,,
2038,20.380000,,,,,,,
2039,20.390000,,,,,,,
2040,20.400000,,,,,,,
2041,20.410000,,,,,,,
2042,20.420000,,,,,,,
2043,20.430000,,,,,,,
2044,20.440000,,,,,,,
2045,20.450000,,,,,,,
2046,20.460000,,,,,,,
2047,20.470000,,,,,,,
2048,20.480000,,,,,,,
2049,20.490000,,,,,,,
2050,20.500000,,,,,,,
2051,20.510000,,,,,,,
2052,20.520000,,,,,,,
2053,20.530000,,,,,,,
2054,20.540000,,,,,,,
2055,20.550000,,,,,,,
2056,20.560000,,,,,,,
2057,20.570000,,,,,,,
2058,20.580000,,,,,,,
2059,20.590000,,,,,,,
2060,20.600000,,,,,,,
2061,20.610000,,,,,,,
2062,20.620000,,,,,,,
2063,20.630000,,,,,,,
2064,20.640000,,,,,,,
2065,20.650000,-0.672395,0.056578,-0.109933,-0.729794,0.281957,0.178545,-0.038655
2066,20.660000,,,,,,,
2067,20.670000,,,,,,,
2068,20.680000,,,,,,,
2069,20.690000,,,,,,,
2070,20.700000,,,,,,,
2071,20.710000,,,,,,,
2072,20.720000,,,,,,,
2073,20.730000,,,,,,,
2074,20.740000,,,,,,,
2075,20.750000,,,,,,,
2076,20.760000,,,,,,,
2077,20.770000,,,,,,,
2078,20.780000,,,,,,,
2079,20.790000,,,,,,,
2080,20.800000,,,,,,,
2081,20.810000,,,,,,,
2082,20.820000,,,,,,,
2083,20.830000,,,,,,,
2084,20.840000,,,,,,,
2085,20.850000,,,,,,,
2086,20.860000,,,,,,,
2087,20.870000,,,,,,,
2088,20.880000,,,,,,,
2089,20.890000,,,,,,,
2090,20.900000,,,,,,,
2091,20.910000,,,,,,,
2092,20.920000,,,,,,,
2093,20.930000,,,,,,,
2094,20.940000,,,,,,,
2095,20.950000,,,,,,,
2096,20.960000,,,,,,,
2097,20.970000,,,,,,,
2098,20.980000,,,,,,,
2099,20.990000,,,,,,,
2100,21.000000,,,,,,,
2101,21.010000,,,,,,,
2102,21.020000,,,,,,,
2103,21.030000,,,,,,,
2104,21.040000,,,,,,,
2105,21.050000,,,,,,,
2106,21.060000,,,,,,,
2107,21.070000,,,,,,,
2108,21.080000,,,,,,,
2109,21.090000,,,,,,,
2110,21.100000,,,,,,,
2111,21.110000,,,,,,,
2112,21.120000,,,,,,,
2113,21.130000,,,,,,,
2114,21.140000,,,,,,,
2115,21.150000,,,,,,,
2116,21.160000,,,,,,,
2117,21.170000,,,,,,,
2118,21.180000,,,,,,,
2119,21.190000,,,,,,,
2120,21.200000,,,,,,,
2121,21.210000,,,,,,,
2122,21.220000,,,,,,,
2123,21.230000,,,,,,,
2124,21.240000,,,,,,,
2125,21.250000,,,,,,,
2126,21.260000,,,,,,,
2127,21.270000,,,,,,,
2128,21.280000,,,,,,,
2129,21.290000,,,,,,,
2130,21.300000,,,,,,,
2131,21.310000,,,,,,,
2132,21.320000,,,,,,,
2133,21.330000,,,,,,,
2134,21.340000,,,,,,,
2135,21.350000,-0.672415,0.056793,-0.109782,-0.729781,0.281953,0.178530,-0.038654
2136,21.360000,,,,,,,
2137,21.370000,,,,,,,
2138,21.380000,,,,,,,
2139,21.390000,,,,,,,
2140,21.400000,,,,,,,
2141,21.410000,,,,,,,
2142,21.420000,,,,,,,
2143,21.430000,,,,,,,
2144,21.440000,,,,,,,
2145,21.450000,,,,,,,
2146,21.460000,,,,,,,
2147,21.470000,,,,,,,
2148,21.480000,,,,,,,
2149,21.490000,,,,,,,
2150,21.500000,,,,,,,
2151,21.510000,,,,,,,
2152,21.520000,,,,,,,
2153,21.530000,,,,,,,
2154,21.540000,,,,,,,
2155,21.550000,,,,,,,
2156,21.560000,,,,,,,
2157,21.570000,,,,,,,
2158,21.580000,,,,,,,
2159,21.590000,,,,,,,
2160,21.600000,,,,,,,
2161,21.610000,,,,,,,
2162,21.620000,,,,,,,
2163,21.630000,,,,,,,
2164,21.640000,,,,,,,
2165,21.650000,,,,,,,
2166,21.660000,,,,,,,
2167,21.670000,,,,,,,
2168,21.680000,,,,,,,
2169,21.690000,,,,,,,
2170,21.700000,,,,,,,
2171,21.710000,,,,,,,
2172,21.720000,,,,,,,
2173,21.730000,,,,,,,
2174,21.740000,,,,,,,
2175,21.750000,,,,,,,
2176,21.760000,,,,,,,
2177,21.770000,,,,,,,
2178,21.780000,,,,,,,
2179,21.790000,,,,,,,
2180,21.800000,,,,,,,
2181,21.810000,,,,,,,
2182,21.820000,,,,,,,
2183,21.830000,,,,,,,
2184,21.840000,,,,,,,
2185,21.850000,,,,,,,
2186,21.860000,,,,,,,
2187,21.870000,,,,,,,
2188,21.880000,,,,,,,
2189,21.890000,,,,,,,
2190,21.900000,,,,,,,
2191,21.910000,,,,,,,
2192,21.920000,,,,,,,
2193,21.930000,,,,,,,
2194,21.940000,,,,,,,
2195,21.950000,,,,,,,
2196,21.960000,,,,,,,
2197,21.970000,,,,,,,
2198,21.980000,,,,,,,
2199,21.990000,,,,,,,
2200,22.000000,,,,,,,
2201,22.010000,,,,,,,
2202,22.020000,,,,,,,
2203,22.030000,,,,,,,
2204,22.040000,,,,,,,
2205,22.050000,,,,,,,
2206,22.060000,,,,,,,
2207,22.070000,,,,,,,
2208,22.080000,,,,,,,
2209,22.090000,,,,,,,
2210,22.100000,,,,,,,
2211,22.110000,,,,,,,
2212,22.120000,,,,,,,
2213,22.130000,,,,,,,
2214,22.140000,,,,,,,
2215,22.150000,,,,,,,
2216,22.160000,,,,,,,
2217,22.170000,,,,,,,
2218,22.180000,,,,,,,
2219,22.190000,,,,,,,
2220,22.200000,,,,,,,
2221,22.210000,,,,,,,
2222,22.220000,,,,,,,
2223,22.230000,,,,,,,
2224,22.240000,,,,,,,
2225,22.250000,,,,,,,
2226,22.260000,,,,,,,
2227,22.270000,,,,,,,
2228,22.280000,,,,,,,
2229,22.290000,,,,,,,
2230,22.300000,,,,,,,
2231,22.310000,,,,,,,
2232,22.320000,,,,,,,
2233,22.330000,,,,,,,
2234,22.340000,,,,,,,
2235,22.350000,,,,,,,
2236,22.360000,,,,,,,
2237,22.370000,,,,,,,
2238,22.380000,,,,,,,
2239,22.390000,,,,,,,
2240,22.400000,,,,,,,
2241,22.410000,,,,,,,
2242,22.420000,,,,,,,
2243,22.430000,,,,,,,
2244,22.440000,,,,,,,
2245,22.450000,,,,,,,
2246,22.460000,,,,,,,
2247,22.470000,,,,,,,
2248,22.480000,,,,,,,
2249,22.490000,,,,,,,
2250,22.500000,,,,,,,
2251,22.510000,,,,,,,
2252,22.520000,,,,,,,
2253,22.530000,,,,,,,
2254,22.540000,,,,,,,
2255,22.550000,,,,,,,
2256,22.560000,,,,,,,
2257,22.570000,,,,,,,
2258,22.580000,,,,,,,
2259,22.590000,,,,,,,
2260,22.600000,,,,,,,
2261,22.610000,,,,,,,
2262,22.620000,,,,,,,
2263,22.630000,,,,,,,
2264,22.640000,,,,,,,
2265,22.650000,,,,,,,
2266,22.660000,,,,,,,
2267,22.670000,,,,,,,
2268,22.680000,,,,,,,
2269,22.690000,,,,,,,
2270,22.700000,,,,,,,
2271,22.710000,,,,,,,
2272,22.720000,,,,,,,
2273,22.730000,,,,,,,
2274,22.740000,,,,,,,
2275,22.750000,,,,,,,
2276,22.760000,,,,,,,
2277,22.770000,,,,,,,
2278,22.780000,,,,,,,
2279,22.790000,,,,,,,
2280,22.800000,,,,,,,
2281,22.810000,,,,,,,
2282,22.820000,,,,,,,
2283,22.830000,,,,,,,
2284,22.840000,,,,,,,
2285,22.850000,,,,,,,
2286,22.860000,,,,,,,
2287,22.870000,,,,,,,
2288,22.880000,,,,,,,
2289,22.890000,,,,,,,
2290,22.900000,,,,,,,
2291,22.910000,,,,,,,
2292,22.920000,,,,,,,
2293,22.930000,,,,,,,
2294,22.940000,,,,,,,
2295,22.950000,,,,,,,
2296,22.960000,,,,,,,
2297,22.970000,,,,,,,
2298,22.980000,,,,,,,
2299,22.990000,,,,,,,
2300,23.000000,,,,,,,
2301,23.010000,,,,,,,
2302,23.020000,,,,,,,
2303,23.030000,,,,,,,
2304,23.040000,,,,,,,
2305,23.050000,,,,,,,
2306,23.060000,,,,,,,
2307,23.070000,,,,,,,
2308,23.080000,,,,,,,
2309,23.090000,,,,,,,
2310,23.100000,,,,,,,
2311,23.110000,,,,,,,
2312,23.120000,,,,,,,
2313,23.130000,,,,,,,
2314,23.140000,,,,,,,
2315,23.150000,,,,,,,
2316,23.160000,,,,,,,
2317,23.170000,,,,,,,
2318,23.180000,,,,,,,
2319,23.190000,,,,,,,
2320,23.200000,,,,,,,
2321,23.210000,,,,,,,
2322,23.220000,,,,,,,
2323,23.230000,,,,,,,
2324,23.240000,,,,,,,
2325,23.250000,,,,,,,
2326,23.260000,,,,,,,
2327,23.270000,,,,,,,
2328,23.280000,,,,,,,
2329,23.290000,,,,,,,
2330,23.300000,,,,,,,
2331,23.310000,,,,,,,
2332,23.320000,,,,,,,
2333,23.330000,,,,,,,
2334,23.340000,,,,,,,
2335,23.350000,,,,,,,
2336,23.360000,,,,,,,
2337,23.370000,,,,,,,
2338,23.380000,,,,,,,
2339,23.390000,,,,,,,
2340,23.400000,,,,,,,
2341,23.410000,,,,,,,
2342,23.420000,,,,,,,
2343,23.430000,,,,,,,
2344,23.440000,,,,,,,
2345,23.450000,,,,,,,
2346,23.460000,,,,,,,
2347,23.470000,,,,,,,
2348,23.480000,,,,,,,
2349,23.490000,,,,,,,
2350,23.500000,,,,,,,
2351,23.510000,,,,,,,
2352,23.520000,,,,,,,
2353,23.530000,,,,,,,
2354,23.540000,,,,,,,
2355,23.550000,,,,,,,
2356,23.560000,,,,,,,
2357,23.570000,,,,,,,
2358,23.580000,,,,,,,
2359,23.590000,,,,,,,
2360,23.600000,,,,,,,
2361,23.610000,,,,,,,
2362,23.620000,,,,,,,
2363,23.630000,,,,,,,
2364,23.640000,,,,,,,
2365,23.650000,,,,,,,
2366,23.660000,,,,,,,
2367,23.670000,,,,,,,
2368,23.680000,,,,,,,
2369,23.690000,,,,,,,
2370,23.700000,,,,,,,
2371,23.710000,,,,,,,
2372,23.720000,,,,,,,
2373,23.730000,,,,,,,
2374,23.740000,,,,,,,
2375,23.750000,,,,,,,
2376,23.760000,,,,,,,
2377,23.770000,,,,,,,
2378,23.780000,,,,,,,
2379,23.790000,,,,,,,
2380,23.800000,,,,,,,
2381,23.810000,,,,,,,
2382,23.820000,,,,,,,
2383,23.830000,,,,,,,
2384,23.840000,,,,,,,
2385,23.850000,,,,,,,
2386,23.860000,,,,,,,
2387,23.870000,,,,,,,
2388,23.880000,,,,,,,
2389,23.890000,,,,,,,
2390,23.900000,,,,,,,
2391,23.910000,,,,,,,
2392,23.920000,,,,,,,
2393,23.930000,,,,,,,
2394,23.940000,,,,,,,
2395,23.950000,,,,,,,
2396,23.960000,,,,,,,
2397,23.970000,,,,,,,
2398,23.980000,,,,,,,
2399,23.990000,,,,,,,
2400,24.000000,,,,,,,
2401,24.010000,,,,,,,
2402,24.020000,,,,,,,
2403,24.030000,,,,,,,
2404,24.040000,,,,,,,
2405,24.050000,,,,,,,
2406,24.060000,,,,,,,
2407,24.070000,,,,,,,
2408,24.080000,,,,,,,
2409,24.090000,,,,,,,
2410,24.100000,,,,,,,
2411,24.110000,,,,,,,
2412,24.120000,,,,,,,
2413,24.130000,,,,,,,
2414,24.140000,,,,,,,
2415,24.150000,,,,,,,
2416,24.160000,,,,,,,
2417,24.170000,,,,,,,
2418,24.180000,,,,,,,
2419,24.190000,,,,,,,
2420,24.200000,,,,,,,
2421,24.210000,,,,,,,
2422,24.220000,,,,,,,
2423,24.230000,,,,,,,
2424,24.240000,,,,,,,
2425,24.250000,,,,,,,
2426,24.260000,,,,,,,
2427,24.270000,,,,,,,
2428,24.280000,,,,,,,
2429,24.290000,,,,,,,
2430,24.300000,,,,,,,
2431,24.310000,,,,,,,
2432,24.320000,,,,,,,
2433,24.330000,,,,,,,
2434,24.340000,,,,,,,
2435,24.350000,,,,,,,
2436,24.360000,,,,,,,
2437,24.370000,,,,,,,
2438,24.380000,,,,,,,
2439,24.390000,,,,,,,
2440,24.400000,,,,,,,
2441,24.410000,,,,,,,
2442,24.420000,,,,,,,
2443,24.430000,,,,,,,
2444,24.440000,,,,,,,
2445,24.450000,,,,,,,
2446,24.460000,,,,,,,
2447,24.470000,,,,,,,
2448,24.480000,,,,,,,
2449,24.490000,,,,,,,
2450,24.500000,,,,,,,
2451,24.510000,,,,,,,
2452,24.520000,,,,,,,
2453,24.530000,,,,,,,
2454,24.540000,,,,,,,
2455,24.550000,,,,,,,
2456,24.560000,,,,,,,
2457,24.570000,,,,,,,
2458,24.580000,,,,,,,
2459,24.590000,,,,,,,
2460,24.600000,,,,,,,
2461,24.610000,,,,,,,
2462,24.620000,,,,,,,
2463,24.630000,,,,,,,
2464,24.640000,,,,,,,
2465,24.650000,,,,,,,
2466,24.660000,,,,,,,
2467,24.670000,,,,,,,
2468,24.680000,,,,,,,
2469,24.690000,,,,,,,
2470,24.700000,,,,,,,
2471,24.710000,,,,,,,
2472,24.720000,,,,,,,
2473,24.730000,,,,,,,
2474,24.740000,,,,,,,
2475,24.750000,,,,,,,
2476,24.760000,,,,,,,
2477,24.770000,,,,,,,
2478,24.780000,,,,,,,
2479,24.790000,,,,,,,
2480,24.800000,,,,,,,
2481,24.810000,,,,,,,
2482,24.820000,,,,,,,
2483,24.830000,,,,,,,
2484,24.840000,,,,,,,
2485,24.850000,,,,,,,
2486,24.860000,,,,,,,
2487,24.870000,,,,,,,
2488,24.880000,,,,,,,
2489,24.890000,,,,,,,
2490,24.900000,,,,,,,
2491,24.910000,,,,,,,
2492,24.920000,,,,,,,
2493,24.930000,,,,,,,
2494,24.940000,,,,,,,
2495,24.950000,,,,,,,
2496,24.960000,,,,,,,
2497,24.970000,,,,,,,
2498,24.980000,,,,,,,
2499,24.990000,,,,,,,
2500,25.000000,,,,,,,
2501,25.010000,,,,,,,
2502,25.020000,,,,,,,
2503,25.030000,,,,,,,
2504,25.040000,,,,,,,
2505,25.050000,,,,,,,
2506,25.060000,,,,,,,
2507,25.070000,,,,,,,
2508,25.080000,,,,,,,
2509,25.090000,,,,,,,
2510,25.100000,,,,,,,
2511,25.110000,,,,,,,
2512,25.120000,,,,,,,
2513,25.130000,,,,,,,
2514,25.140000,,,,,,,
2515,25.150000,,,,,,,
2516,25.160000,,,,,,,
2517,25.170000,,,,,,,
2518,25.180000,,,,,,,
2519,25.190000,,,,,,,
2520,25.200000,,,,,,,
2521,25.210000,,,,,,,
2522,25.220000,,,,,,,
2523,25.230000,,,,,,,
2524,25.240000,,,,,,,
2525,25.250000,,,,,,,
2526,25.260000,,,,,,,
2527,25.270000,,,,,,,
2528,25.280000,,,,,,,
2529,25.290000,,,,,,,
2530,25.300000,,,,,,,
2531,25.310000,,,,,,,
2532,25.320000,,,,,,,
2533,25.330000,,,,,,,
2534,25.340000,,,,,,,
2535,25.350000,,,,,,,
2536,25.360000,,,,,,,
2537,25.370000,,,,,,,
2538,25.380000,,,,,,,
2539,25.390000,,,,,,,
2540,25.400000,,,,,,,
2541,25.410000,,,,,,,
2542,25.420000,,,,,,,
2543,25.430000,,,,,,,
2544,25.440000,,,,,,,
2545,25.450000,,,,,,,
2546,25.460000,,,,,,,
2547,25.470000,,,,,,,
2548,25.480000,,,,,,,
2549,25.490000,,,,,,,
2550,25.500000,,,,,,,
2551,25.510000,,,,,,,
2552,25.520000,,,,,,,
2553,25.530000,,,,,,,
2554,25.540000,,,,,,,
2555,25.550000,,,,,,,
2556,25.560000,,,,,,,
2557,25.570000,,,,,,,
2558,25.580000,,,,,,,
2559,25.590000,,,,,,,
2560,25.600000,,,,,,,
2561,25.610000,,,,,,,
2562,25.620000,,,,,,,
2563,25.630000,,,,,,,
2564,25.640000,,,,,,,
2565,25.650000,,,,,,,
2566,25.660000,,,,,,,
2567,25.670000,,,,,,,
2568,25.680000,,,,,,,
2569,25.690000,,,,,,,
2570,25.700000,,,,,,,
2571,25.710000,,,,,,,
2572,25.720000,,,,,,,
2573,25.730000,,,,,,,
2574,25.740000,,,,,,,
2575,25.750000,,,,,,,
2576,25.760000,,,,,,,
2577,25.770000,,,,,,,
2578,25.780000,,,,,,,
2579,25.790000,,,,,,,
2580,25.800000,,,,,,,
2581,25.810000,,,,,,,
2582,25.820000,,,,,,,
2583,25.830000,,,,,,,
2584,25.840000,,,,,,,
2585,25.850000,,,,,,,
2586,25.860000,,,,,,,
2587,25.870000,,,,,,,
2588,25.880000,,,,,,,
2589,25.890000,,,,,,,
2590,25.900000,,,,,,,
2591,25.910000,,,,,,,
2592,25.920000,,,,,,,
2593,25.930000,,,,,,,
2594,25.940000,,,,,,,
2595,25.950000,,,,,,,
2596,25.960000,,,,,,,
2597,25.970000,,,,,,,
2598,25.980000,,,,,,,
2599,25.990000,,,,,,,
2600,26.000000,,,,,,,
2601,26.010000,,,,,,,
2602,26.020000,,,,,,,
2603,26.030000,,,,,,,
2604,26.040000,,,,,,,
2605,26.050000,,,,,,,
2606,26.060000,,,,,,,
2607,26.070000,,,,,,,
2608,26.080000,,,,,,,
2609,26.090000,,,,,,,
2610,26.100000,,,,,,,
2611,26.110000,,,,,,,
2612,26.120000,,,,,,,
2613,26.130000,,,,,,,
2614,26.140000,,,,,,,
2615,26.150000,,,,,,,
2616,26.160000,,,,,,,
2617,26.170000,,,,,,,
2618,26.180000,,,,,,,
